propertyCode;thumbnail;externalReference;numPhotos;floor;price;propertyType;operation;size;exterior;rooms;bathrooms;address;province;municipality;district;country;latitude;longitude;showAddress;url;hasVideo;status;newDevelopment;hasLift
87558153;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fc/99/6c/724762508.jpg;KRO00407;13;NA;1400.0;flat;rent;124.0;False;2;2;Santa Ponça;Balears (Illes);Calvià;Santa Ponça;es;39.5099077;2.4851703;False;https://www.idealista.com/inmueble/87558153/;False;NA;False;NA
83174976;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/2c/0d/612766879.jpg;KRO00421;9;NA;1700.0;flat;rent;124.0;False;2;2;Santa Ponça;Balears (Illes);Calvià;Santa Ponça;es;39.5115077;2.4866703;False;https://www.idealista.com/inmueble/83174976/;False;NA;False;NA
87558154;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/19/9b/36/724762514.jpg;KRO00462;10;NA;1500.0;flat;rent;122.0;False;2;2;Santa Ponça;Balears (Illes);Calvià;Santa Ponça;es;39.5124077;2.4865703;False;https://www.idealista.com/inmueble/87558154/;False;NA;False;NA
84352772;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2a/ba/d4/637215474.jpg;KRO00487;11;1;1500.0;flat;rent;139.0;False;2;2;Santa Ponça;Balears (Illes);Calvià;Santa Ponça;es;39.510948;2.4793852;False;https://www.idealista.com/inmueble/84352772/;False;NA;False;NA
28247884;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1d/cf/a9/67175566.jpg;033;10;1;1100.0;penthouse;rent;94.0;True;0;1;Centro - S'Eixample - Can Misses;Balears (Illes);Eivissa;Centro - S'Eixample - Can Misses;es;38.9073838;1.4128077;False;https://www.idealista.com/inmueble/28247884/;False;good;False;False
87559192;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/66/c1/fa/724794308.jpg;059;10;2;900.0;flat;rent;104.0;True;3;2;Santa Margalida, 5;Balears (Illes);Llucmajor;Sa Torre;es;39.4444028;2.7569437;True;https://www.idealista.com/inmueble/87559192/;False;good;False;False
87559842;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/32/8b/724805461.jpg;Lujo en Roca Llisa;32;2;2200.0;flat;rent;70.0;True;2;2;Jesús/Nuestra Señora de Jesús;Balears (Illes);Santa Eulalia del Río;Jesús/Nuestra Señora de Jesús;es;38.9302164;1.4976571;False;https://www.idealista.com/inmueble/87559842/;False;good;False;True
87559838;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/19/e6/724805341.jpg;NA;21;NA;3800.0;chalet;rent;350.0;False;4;2;Calle del Tancat de sa Torre;Balears (Illes);Felanitx;Portocolom;es;39.4174948;3.2742366;False;https://www.idealista.com/inmueble/87559838/;False;good;False;NA
87559908;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/3d/d3/724806687.jpg;215 – M;31;NA;1500.0;chalet;rent;240.0;False;4;2;barrio Son Ferriol;Balears (Illes);Palma de Mallorca;Son Ferriol - Sant Jordi;es;39.5726122;2.7115913;False;https://www.idealista.com/inmueble/87559908/;False;good;False;NA
87560046;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ef/80/67/724809551.jpg;NA;30;NA;1650.0;chalet;rent;240.0;False;4;4;Pou florit;Balears (Illes);Porreres;NA;es;39.5148609;3.0223556;False;https://www.idealista.com/inmueble/87560046/;False;good;False;NA
87561053;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/28/88/4c/724850682.jpg;NA;27;NA;1600.0;chalet;rent;100.0;False;2;1;Sant Antoni de Portmany;Balears (Illes);Sant Antoni de Portmany;NA;es;38.9785544;1.3962918;False;https://www.idealista.com/inmueble/87561053/;False;good;False;NA
87561096;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7d/97/f3/724851139.jpg;P-204;9;2;1100.0;flat;rent;110.0;True;3;2;barrio Arxiduc;Balears (Illes);Palma de Mallorca;Las Avenidas;es;39.5815716;2.6573658;False;https://www.idealista.com/inmueble/87561096/;False;NA;False;True
87561001;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/81/ce/14/724850954.jpg;NA;41;NA;1800.0;chalet;rent;200.0;False;3;1;Sant Jordi de Ses Salines;Balears (Illes);Sant Josep de Sa Talaia;Sant Jordi de Ses Salines;es;38.8914396;1.3451776;False;https://www.idealista.com/inmueble/87561001/;False;good;False;NA
87561116;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0f/67/5b/728296401.jpg;1000;20;3;1100.0;flat;rent;105.0;True;3;2;Calle de Ses Coves;Balears (Illes);Inca;Centro;es;39.7226893;2.9079985;False;https://www.idealista.com/inmueble/87561116/;False;good;False;False
87561197;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f6/09/42/724854607.jpg;R19A241;18;bj;850.0;flat;rent;50.0;False;1;1;PONFERADA;Balears (Illes);Sant Josep de Sa Talaia;San Agustín - Cala de Bou;es;38.9675384;1.280122;False;https://www.idealista.com/inmueble/87561197/;False;good;False;False
87561537;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a3/3b/c3/724863814.jpg;MAR1049;18;NA;2500.0;chalet;rent;180.0;False;3;2;Santa Ponça;Balears (Illes);Calvià;Santa Ponça;es;39.5059259;2.4954785;False;https://www.idealista.com/inmueble/87561537/;False;NA;False;NA
87562995;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/40/be/de/724907189.jpg;A163;11;NA;1400.0;countryHouse;rent;180.0;False;3;2;Selva;Balears (Illes);Selva;NA;es;39.7535415;2.9022429;False;https://www.idealista.com/inmueble/87562995/;False;NA;False;NA
87563012;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3d/4d/1a/724909406.jpg;1642729;22;2;1500.0;countryHouse;rent;336.0;False;4;4;Felanitx centro;Balears (Illes);Felanitx;Felanitx centro;es;39.49724;3.12822;False;https://www.idealista.com/inmueble/87563012/;False;good;False;NA
83039160;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/5b/86/727363119.jpg;NA;10;3;875.0;flat;rent;70.0;True;2;2;VIRGILI, 19 -21;Balears (Illes);Palma de Mallorca;Playa de Palma;es;39.5352223;2.7156319;True;https://www.idealista.com/inmueble/83039160/;False;good;False;True
87563339;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/64/52/dd/724923688.jpg;NA;15;2;1200.0;flat;rent;175.0;True;3;2;Calle de la Missió, 1;Balears (Illes);Palma de Mallorca;Ciutat Antigua;es;39.5730537;2.6514959;True;https://www.idealista.com/inmueble/87563339/;False;good;False;False
87563759;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/38/eb/db/724934790.jpg;12912305;14;2;1100.0;flat;rent;80.0;False;2;2;Cala Vedella - Cala Tarida - Cala Conta;Balears (Illes);Sant Josep de Sa Talaia;Cala Vedella - Cala Tarida - Cala Conta;es;38.94316;1.24293;False;https://www.idealista.com/inmueble/87563759/;False;good;False;False
87564005;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a9/24/60/724942307.jpg;NA;21;NA;1500.0;chalet;rent;120.0;False;2;2;sargamasa s/n;Balears (Illes);Santa Eulalia del Río;Santa Eulalia del Río;es;38.9943259;1.5672032;True;https://www.idealista.com/inmueble/87564005/;False;good;False;NA
87564033;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/74/aa/f6/724943829.jpg;NA;17;4;1600.0;flat;rent;200.0;True;3;2;Avenida de Bartomeu de Roselló;Balears (Illes);Eivissa;Centro - S'Eixample - Can Misses;es;38.9087141;1.4340181;False;https://www.idealista.com/inmueble/87564033/;False;good;False;True
87564212;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/66/54/92/724952962.jpg;911016;29;NA;3950.0;chalet;rent;214.0;False;4;3;Gran Via penyes Rotges;Balears (Illes);Calvià;Santa Ponça;es;39.5034578;2.4601978;False;https://www.idealista.com/inmueble/87564212/;False;good;False;NA
87564265;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d3/2e/76/724954138.jpg;130629;31;1;1650.0;flat;rent;135.0;True;3;2;Chopin;Balears (Illes);Calvià;Santa Ponça;es;39.4944203;2.4761711;False;https://www.idealista.com/inmueble/87564265/;False;good;False;True
87564300;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/10/2d/71/724955194.jpg;170331;22;3;1350.0;flat;rent;65.0;True;2;1;Carretera el T Carretera Magaluf-S. Ponsa;Balears (Illes);Calvià;Santa Ponça;es;39.4948005;2.4786868;False;https://www.idealista.com/inmueble/87564300/;False;good;False;True
87564568;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/fa/f9/724964410.jpg;NA;27;4;1400.0;penthouse;rent;85.0;True;3;2;Barranc;Balears (Illes);Calvià;Cas Catala;es;39.5481141;2.5929311;False;https://www.idealista.com/inmueble/87564568/;False;good;False;True
87564917;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/31/3a/59/724969238.jpg;12912306;42;bj;3500.0;chalet;rent;220.0;False;5;3;Es Cubells;Balears (Illes);Sant Josep de Sa Talaia;Es Cubells;es;38.8820311;1.2729072;False;https://www.idealista.com/inmueble/87564917/;False;good;False;NA
87565177;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d4/2f/b6/724974712.jpg;50092;12;1;875.0;flat;rent;78.0;True;2;2;Calle de Francesc de Borja Moll;Balears (Illes);Palma de Mallorca;Ciutat Antigua;es;39.5762981;2.6496358;False;https://www.idealista.com/inmueble/87565177/;False;good;False;True
87565284;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cc/89/7a/724977235.jpg;1253;17;NA;950.0;chalet;rent;85.0;False;2;2;Andratx Pueblo;Balears (Illes);Andratx;Andratx Pueblo;es;39.5804313;2.431415;False;https://www.idealista.com/inmueble/87565284/;False;good;False;NA
87565386;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a0/bd/6d/724978625.jpg;CBA0006;15;NA;3200.0;chalet;rent;225.0;False;4;4;voltor;Balears (Illes);Llucmajor;Maioris-Puig de Ros;es;39.4459589;2.7477465;False;https://www.idealista.com/inmueble/87565386/;False;good;False;NA
87565388;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/db/55/60/724980996.jpg;NA;8;bj;1100.0;flat;rent;70.0;True;2;1;Sant Antoni de Portmany;Balears (Illes);Sant Antoni de Portmany;NA;es;38.9846513;1.2973676;False;https://www.idealista.com/inmueble/87565388/;False;good;False;False
87565665;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ea/a3/ba/724988445.jpg;KRO00577;9;NA;2950.0;flat;rent;200.0;False;3;2;Sol de Mallorca;Balears (Illes);Calvià;Sol de Mallorca;es;39.4890709;2.5193829;False;https://www.idealista.com/inmueble/87565665/;False;NA;False;NA
87565651;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/46/58/3b/724988485.jpg;KRO00759;9;NA;7500.0;chalet;rent;500.0;False;3;3;Santa Ponça;Balears (Illes);Calvià;Santa Ponça;es;39.501379;2.4703629;False;https://www.idealista.com/inmueble/87565651/;False;NA;False;NA
87565658;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/39/84/ab/724988510.jpg;KRO00760;9;NA;10000.0;flat;rent;195.0;False;3;3;Illetes;Balears (Illes);Calvià;Illetes;es;39.5376739;2.5887179;False;https://www.idealista.com/inmueble/87565658/;False;NA;False;NA
87565667;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7c/aa/0d/724988471.jpg;KRO00761;9;NA;1500.0;flat;rent;170.0;False;2;2;Santa Ponça;Balears (Illes);Calvià;Santa Ponça;es;39.5093082;2.4864801;False;https://www.idealista.com/inmueble/87565667/;False;NA;False;NA
87565803;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/37/d4/94/724992015.jpg;20180319165852;18;7;1250.0;flat;rent;150.0;False;3;2;barrio Pere Garau;Balears (Illes);Palma de Mallorca;Las Avenidas;es;39.576804;2.6594132;False;https://www.idealista.com/inmueble/87565803/;False;good;False;True
87566251;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cc/7e/de/727195979.jpg;ALM0087;19;NA;1150.0;penthouse;rent;79.0;False;2;2;barrio El Terreno;Balears (Illes);Palma de Mallorca;Sta Catalina - Son Armadans - Maritim;es;39.5620302;2.6277068;False;https://www.idealista.com/inmueble/87566251/;False;NA;False;True
87221781;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/1b/9e/715069831.jpg;NA;28;2;1950.0;flat;rent;110.0;True;3;1;Calle de Bisbe Torres, 6;Balears (Illes);Eivissa;Dalt Vila - La Marina;es;38.9096365;1.4349781;True;https://www.idealista.com/inmueble/87221781/;True;good;False;False
87566656;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/d1/a9/725018711.jpg;P-4824;16;1;900.0;flat;rent;70.0;True;2;2;barrio Marqués de la Fontsanta;Balears (Illes);Palma de Mallorca;Las Avenidas;es;39.5776594;2.6584742;False;https://www.idealista.com/inmueble/87566656/;False;good;False;True
87566731;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/21/3b/eb/725021017.jpg;P-4704;31;2;700.0;penthouse;rent;50.0;True;1;1;Sa Torre;Balears (Illes);Llucmajor;Sa Torre;es;39.4447792;2.7561149;False;https://www.idealista.com/inmueble/87566731/;False;good;False;True
84906384;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/9a/70/649592863.jpg;MY191;22;bj;1000.0;flat;rent;170.0;True;3;2;Can Picafort;Balears (Illes);Santa Margalida;Can Picafort;es;39.763927;3.1560237;False;https://www.idealista.com/inmueble/84906384/;False;good;False;False
87566847;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e6/0b/34/725029772.jpg;P-2825;13;3;850.0;flat;rent;80.0;True;2;1;barrio Pere Garau;Balears (Illes);Palma de Mallorca;Las Avenidas;es;39.5712884;2.6606549;False;https://www.idealista.com/inmueble/87566847/;False;good;False;False
87566938;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6d/ba/c8/725032629.jpg;P-4741;24;bj;1000.0;flat;rent;90.0;True;3;1;Sa Torre;Balears (Illes);Llucmajor;Sa Torre;es;39.442589;2.7536202;False;https://www.idealista.com/inmueble/87566938/;False;good;False;False
40245252;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/77/39/87/276609756.jpg;A-2982;14;2;600.0;flat;rent;95.0;True;2;1;Muro;Balears (Illes);Muro;NA;es;39.736808;3.0589167;False;https://www.idealista.com/inmueble/40245252/;False;good;False;False
87567292;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e3/e2/ff/725041412.jpg;S1673;15;4;1200.0;penthouse;rent;60.0;True;1;1;Calle d'en rubi;Balears (Illes);Palma de Mallorca;Ciutat Antigua;es;39.5734358;2.6509565;False;https://www.idealista.com/inmueble/87567292/;False;good;False;False
87567433;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/00/c0/96/725043482.jpg;P-4424;12;bj;790.0;flat;rent;80.0;True;2;1;barrio La Bonanova - Porto Pi;Balears (Illes);Palma de Mallorca;Genova - Bonanova - Sant Agustí;es;39.5513565;2.6171713;False;https://www.idealista.com/inmueble/87567433/;False;good;False;False
82420828;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/eb/90/59/728992939.jpg;ALQ PORTO PI;28;3;1100.0;flat;rent;85.0;True;2;1;JOAN MIRO;Balears (Illes);Palma de Mallorca;Genova - Bonanova - Sant Agustí;es;39.5543047;2.6205628;False;https://www.idealista.com/inmueble/82420828/;False;good;False;True
87567656;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2c/27/07/725048422.jpg;NA;19;2;900.0;flat;rent;100.0;True;3;2;Gran Via de Colom;Balears (Illes);Inca;Gran Via de Colom;es;39.7173688;2.9093715;False;https://www.idealista.com/inmueble/87567656/;False;good;False;False
87567885;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/48/f0/4c/725191298.jpg;D1675;12;1;1350.0;flat;rent;85.0;True;3;1;solo;Balears (Illes);Palma de Mallorca;Sta Catalina - Son Armadans - Maritim;es;39.573684;2.6308512;False;https://www.idealista.com/inmueble/87567885/;False;good;False;False
87567969;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5a/83/aa/725059405.jpg;6899;15;NA;1700.0;chalet;rent;265.0;False;3;2;Calle de la Cadernera, 30;Balears (Illes);Llucmajor;Maioris-Puig de Ros;es;39.4519168;2.749343;True;https://www.idealista.com/inmueble/87567969/;True;good;False;NA
84718883;https://img3.idealista.com/blur/WEB_LISTING/180/id.pro.es.image.master/73/c8/bb/660329180.jpg;A0060;65;NA;3000.0;chalet;rent;300.0;False;4;3;Sant Josep;Balears (Illes);Sant Josep de Sa Talaia;Sant Josep;es;38.9139694;1.3092566;False;https://www.idealista.com/inmueble/84718883/;False;good;False;NA
87568258;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1b/35/32/725065776.jpg;P-4729;15;2;750.0;flat;rent;85.0;True;2;1;Sineu;Balears (Illes);Sineu;NA;es;39.6413575;3.0086244;False;https://www.idealista.com/inmueble/87568258/;False;good;False;False
87568469;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d1/02/31/725073142.jpg;NA;10;6;1150.0;flat;rent;95.0;True;3;2;barrio Sta Catalina - El Jonquet;Balears (Illes);Palma de Mallorca;Sta Catalina - Son Armadans - Maritim;es;39.5723374;2.6387826;False;https://www.idealista.com/inmueble/87568469/;False;good;False;True
87568615;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/31/2f/af/725077544.jpg;P-47291;23;1;750.0;flat;rent;100.0;True;3;1;Sineu;Balears (Illes);Sineu;NA;es;39.6419575;3.0086244;False;https://www.idealista.com/inmueble/87568615/;False;good;False;False
87555264;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/24/f5/726245122.jpg;NA;16;1;1325.0;flat;rent;107.0;True;4;2;Hostal de Santanyi, 3;Balears (Illes);Palma de Mallorca;Ciutat Antigua;es;39.571024;2.6551984;True;https://www.idealista.com/inmueble/87555264/;False;good;False;True
87568631;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bd/36/25/725078170.jpg;R323;19;5;1300.0;flat;rent;66.0;True;2;1;Palmanova;Balears (Illes);Calvià;Palmanova;es;39.5122933;2.5360169;False;https://www.idealista.com/inmueble/87568631/;False;good;False;True
87565247;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b4/b2/57/725317852.jpg;PIS1167;13;4;850.0;penthouse;rent;70.0;True;1;1;Calle General Ricardo Ortega;Balears (Illes);Palma de Mallorca;Las Avenidas;es;39.571562;2.6586554;False;https://www.idealista.com/inmueble/87565247/;False;good;False;False
87568804;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ef/4f/be/725082113.jpg;NA;16;NA;1100.0;chalet;rent;75.0;False;1;1;mare de deu, 14;Balears (Illes);Eivissa;Dalt Vila - La Marina;es;38.9092117;1.4383428;True;https://www.idealista.com/inmueble/87568804/;False;good;False;NA
87568837;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4b/46/84/725081759.jpg;NA;22;2;1500.0;flat;rent;160.0;True;5;3;Fray Lluis Jaume Vallespir, 13;Balears (Illes);Palma de Mallorca;Son Oliva - Plaza Toros - Camp Redó;es;39.580885;2.6590669;True;https://www.idealista.com/inmueble/87568837/;False;good;False;False
87568938;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a0/80/c5/725129641.jpg;3363-00060;43;2;1450.0;duplex;rent;177.0;True;2;2;Entrada baladres;Balears (Illes);Son Servera;NA;es;39.6256607;3.395602;False;https://www.idealista.com/inmueble/87568938/;False;good;False;True
87569625;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/db/3b/04/725100679.jpg;A1674;10;5;700.0;studio;rent;40.0;True;0;1;Paseo de Illetas;Balears (Illes);Calvià;Illetes;es;39.5419648;2.5918494;False;https://www.idealista.com/inmueble/87569625/;False;good;False;True
87570523;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/3a/90/725121302.jpg;5324;21;NA;2400.0;chalet;rent;180.0;False;3;2;Badia Blava-Badia Gran-Tolleric;Balears (Illes);Llucmajor;Badia Blava-Badia Gran-Tolleric;es;39.433445;2.7531369;False;https://www.idealista.com/inmueble/87570523/;False;good;False;NA
84908836;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/30/b4/12/724453978.jpg;404;9;1;600.0;flat;rent;90.0;False;2;1;S'Estanyol;Balears (Illes);Llucmajor;S'Estanyol;es;39.3593493;2.9186961;False;https://www.idealista.com/inmueble/84908836/;False;good;False;NA
87569343;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/08/81/da/725488981.jpg;612;29;bj;1750.0;countryHouse;rent;180.0;False;4;3;Campos;Balears (Illes);Campos;NA;es;39.42916;3.03529;False;https://www.idealista.com/inmueble/87569343/;False;good;False;NA
87570846;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5f/35/84/725129129.jpg;NA;37;2;2000.0;flat;rent;216.0;True;3;3;barrio Sant Jaume;Balears (Illes);Palma de Mallorca;Ciutat Antigua;es;39.5729859;2.6436356;False;https://www.idealista.com/inmueble/87570846/;True;good;False;True
86665660;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ab/d6/2b/699378233.jpg;NA;15;NA;3500.0;countryHouse;rent;400.0;False;3;3;Diseminado Poligono 9, 159;Balears (Illes);Sant Llorenç Des Cardassar;NA;es;39.6289784;3.2641463;True;https://www.idealista.com/inmueble/86665660/;False;good;False;NA
85104590;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d9/66/4c/654420526.jpg;NA;7;NA;1500.0;chalet;rent;214.0;False;5;2;Calle Costa i Llobera, 13;Balears (Illes);Son Carrio;NA;es;39.585967;3.3196758;True;https://www.idealista.com/inmueble/85104590/;False;good;False;NA
87571079;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/58/7c/725136943.jpg;002611;25;1;1600.0;flat;rent;135.0;True;3;2;Calle Bernat de Santa Eugènia;Balears (Illes);Palma de Mallorca;Genova - Bonanova - Sant Agustí;es;39.5545803;2.6076126;False;https://www.idealista.com/inmueble/87571079/;True;good;False;True
87571580;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/42/03/d7/725146402.jpg;50091;13;6;950.0;flat;rent;90.0;True;3;1;Bartolomé Rossello y Porcel;Balears (Illes);Palma de Mallorca;Sta Catalina - Son Armadans - Maritim;es;39.5730469;2.6328829;False;https://www.idealista.com/inmueble/87571580/;False;good;False;True
87571662;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f6/e0/a6/725150004.jpg;NA;11;NA;3200.0;chalet;rent;200.0;False;4;4;Santa Eulalia del Río;Balears (Illes);Santa Eulalia del Río;Santa Eulalia del Río;es;39.0006466;1.4971139;False;https://www.idealista.com/inmueble/87571662/;False;good;False;NA
87572179;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c9/18/2b/725165771.jpg;1675;17;1;1400.0;flat;rent;96.0;False;2;2;Portals Nous - Bendinat;Balears (Illes);Calvià;Portals Nous - Bendinat;es;39.5338342;2.5675704;False;https://www.idealista.com/inmueble/87572179/;False;good;False;True
87572255;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/45/3f/725167855.jpg;NA;16;bj;1050.0;flat;rent;65.0;True;1;1;barrio Les Maravelles;Balears (Illes);Palma de Mallorca;Playa de Palma;es;39.5181533;2.7419336;False;https://www.idealista.com/inmueble/87572255/;False;good;False;True
87572659;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/41/57/81/725176789.jpg;P-191;18;1;1100.0;flat;rent;60.0;True;2;1;Peguera;Balears (Illes);Calvià;Peguera;es;39.5351077;2.4551541;False;https://www.idealista.com/inmueble/87572659/;False;good;False;True
87572818;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7b/12/c8/725180286.jpg;C-POR-2750;10;NA;2750.0;flat;rent;120.0;True;3;2;Portals Nous - Bendinat;Balears (Illes);Calvià;Portals Nous - Bendinat;es;39.5341864;2.5730502;False;https://www.idealista.com/inmueble/87572818/;False;NA;False;True
87572835;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/b2/23/725181298.jpg;P-42;26;3;1500.0;flat;rent;212.0;False;4;2;barrio Sant Jaume;Balears (Illes);Palma de Mallorca;Ciutat Antigua;es;39.5738412;2.6441586;False;https://www.idealista.com/inmueble/87572835/;False;NA;False;True
87572828;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5f/9a/9a/725181500.jpg;P-580;6;3;790.0;flat;rent;80.0;False;2;1;barrio Rafal Vell;Balears (Illes);Palma de Mallorca;Rafal - Son Forteza;es;39.5809979;2.6760913;False;https://www.idealista.com/inmueble/87572828/;False;NA;False;NA
87572836;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5f/8e/83/725181535.jpg;P-581;15;NA;1100.0;flat;rent;82.0;False;3;1;barrio Rafal Vell;Balears (Illes);Palma de Mallorca;Rafal - Son Forteza;es;39.5867665;2.6800686;False;https://www.idealista.com/inmueble/87572836/;False;NA;False;NA
87572877;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ed/3f/0e/690423762.jpg;1193;16;NA;940.0;flat;rent;56.0;True;1;1;Calle des Caló;Balears (Illes);Sant Josep de Sa Talaia;San Agustín - Cala de Bou;es;38.9717944;1.2799094;False;https://www.idealista.com/inmueble/87572877/;False;NA;False;True
86439855;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7e/d0/2b/725182620.jpg;AH-0431-AL;15;2;700.0;duplex;rent;75.0;True;1;1;SANTA MARGALIDA, 9;Balears (Illes);Llucmajor;Sa Torre;es;39.4454792;2.7561149;True;https://www.idealista.com/inmueble/86439855/;False;good;False;True
87439618;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/66/20/721138035.jpg;AA-045;25;6;3800.0;penthouse;rent;150.0;False;2;2;Calle de sa Torre Blanca;Balears (Illes);Eivissa;Marina Botafoc - Talamanca;es;38.91767;1.4448;False;https://www.idealista.com/inmueble/87439618/;False;NA;False;True
87573056;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/22/0e/fe/725191793.jpg;1076;6;1;1790.0;flat;rent;155.0;False;4;2;Calle de Joaquim Verdaguer;Balears (Illes);Palma de Mallorca;Playa de Palma;es;39.5105243;2.7496696;False;https://www.idealista.com/inmueble/87573056/;False;good;False;False
87573052;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b3/42/98/725191811.jpg;1148;15;NA;1200.0;flat;rent;72.0;True;2;2;Calle del Clavell;Balears (Illes);Sant Antoni de Portmany;NA;es;38.9738156;1.3254826;False;https://www.idealista.com/inmueble/87573052/;False;good;False;False
